,EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,geometry,x,y,coastal,blue,green,red,nir08,coastal_n,blue_n,green_n,red_n,nir08_n,datetime,eo:cloud_cover,proj:epsg,view:sun_azimuth,view:sun_elevation
13966,621235,RET5.2,2022-08-02,09:45:00,1,D,S1,TSS,,18.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.021563765432098765,0.03231728395061729,0.06105104938271604,0.05014135802469136,0.026221111111111105,81,81,81,81,81,2022-08-04T15:47:18.288241Z,13.38,32618,130.43026369,61.90793233
14506,621235,RET5.2,2022-08-02,09:45:00,1,D,S1,TURB_NTU,,14.2,NTU,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.021563765432098765,0.03231728395061729,0.06105104938271604,0.05014135802469136,0.026221111111111105,81,81,81,81,81,2022-08-04T15:47:18.288241Z,13.38,32618,130.43026369,61.90793233
15010,621235,RET5.2,2022-08-02,09:45:00,1,D,S1,VSS,,4.0,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.021563765432098765,0.03231728395061729,0.06105104938271604,0.05014135802469136,0.026221111111111105,81,81,81,81,81,2022-08-04T15:47:18.288241Z,13.38,32618,130.43026369,61.90793233
15537,621235,RET5.2,2022-08-02,09:45:00,1,ISM,M1,WTEMP,,29.11,DEG C,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.021563765432098765,0.03231728395061729,0.06105104938271604,0.05014135802469136,0.026221111111111105,81,81,81,81,81,2022-08-04T15:47:18.288241Z,13.38,32618,130.43026369,61.90793233
536,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,CHLA,,11.0,UG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
1090,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,DIN,,0.121,MG/L,D01G,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
1618,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,DO,,7.31,MG/L,F04,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
1794,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,DOC,,3.93,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
2351,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,DON,,0.326,MG/L,D02G,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
2881,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,DOP,,0.01,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
3414,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
3948,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,FSS,,7.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
4113,621237,RET5.2,2022-09-20,09:30:00,0,ISM,M1,KD,,0.0,1/M,D01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
4649,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,NH4F,G,0.003,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
5191,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,NO23F,,0.118,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
5727,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,NO2F,,0.07,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
6357,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,NO3F,,0.048,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
6895,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,PC,,1.18,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
7423,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,PH,,7.66,SU,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
7960,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,PHEO,,2.9,UG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
8500,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,PN,,0.196,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
9036,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,PO4F,,0.016,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
9579,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,PP,,0.0203,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
9824,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,SALINITY,,6.05,PPT,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
10339,621237,RET5.2,2022-09-20,09:30:00,0,ISM,M1,SECCHI,,0.8,M,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
10551,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,SIF,,1.68224,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
10796,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,SIGMA_T,,1.43244,NONE,D01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
11318,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,SPCOND,,10733.0,UMHOS/CM,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
11860,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TDN,,0.447,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
12396,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TDP,,0.026,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
12685,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TN,,0.643,MG/L,D04,VADCLS,,,,nan nan,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
13435,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TP,,0.0463,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
13967,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TSS,,9.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
14505,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TURB_NTU,,6.92,NTU,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
15009,621237,RET5.2,2022-09-20,09:30:00,1,D,S1,VSS,,2.0,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
15536,621237,RET5.2,2022-09-20,09:30:00,1,ISM,M1,WTEMP,,25.91,DEG C,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.011356851851851849,0.016919999999999998,0.03523058641975309,0.022603672839506164,0.006213672839506168,81,81,81,81,81,2022-09-21T15:47:29.908335Z,2.85,32618,150.57631607,49.2320048
539,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,CHLA,,21.4,UG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
1096,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,DIN,,0.301,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
1621,429522,RET5.2,2017-02-01,11:00:00,1,ISM,M1,DO,,11.92,MG/L,F04,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
2355,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,DON,,0.206,MG/L,D02,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
2886,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,DOP,,0.004,MG/L,D01G,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
3418,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,FCOLI_C,,50.0,COL/100 ML,L02,VADCLS,GG,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
3953,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,FSS,,30.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
4116,429522,RET5.2,2017-02-01,11:00:00,0,ISM,M1,KD,,9.4605,1/M,D01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
4655,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,NH4F,,0.01,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
5194,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,NO23F,,0.291,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
5733,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,NO2F,G,0.003,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
6361,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,NO3F,,0.288,MG/L,D01G,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
6901,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,PC,,2.47,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
7426,429522,RET5.2,2017-02-01,11:00:00,1,ISM,M1,PH,,8.15,SU,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
7966,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,PHEO,,10.5,UG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
8503,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,PN,,0.375,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
9042,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,PO4F,G,0.005,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
9582,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,PP,,0.0606,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
9830,429522,RET5.2,2017-02-01,11:00:00,1,ISM,M1,SALINITY,,0.11,PPT,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
10343,429522,RET5.2,2017-02-01,11:00:00,0,ISM,M1,SECCHI,,0.4,M,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
10557,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,SIF,,2.7103,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
10799,429522,RET5.2,2017-02-01,11:00:00,1,ISM,M1,SIGMA_T,,0.06389,NONE,D01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
11324,429522,RET5.2,2017-02-01,11:00:00,1,ISM,M1,SPCOND,,237.0,UMHOS/CM,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
11863,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TDN,,0.507,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
12402,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TDP,G,0.009,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
12688,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TN,,0.882,MG/L,D04,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
13087,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TON,,0.581,MG/L,D02,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
13972,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TSS,,35.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
14509,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,TURB_NTU,,30.7,NTU,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
15015,429522,RET5.2,2017-02-01,11:00:00,1,D,S1,VSS,,5.0,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.0012983024691357982,0.01508157407407407,0.053398919753086416,0.05010265432098766,0.0005805864197530833,81,81,81,81,81,2017-02-04T15:40:40.723426Z,0.25,32618,152.49922693,31.89388594
